HOLE.ID,DISTANCE,AZIMUTH,DIP
DML_1000_W1_189,0,75,0
DML_1000_W1_190,0,75,0
DML_1000_W1_191,0,75,0
DML_1000_W2_001,0,75,0
DML_1000_W2_002,0,75,0
DML_1000_W2_003,0,75,0
DML_1000_X-CUT1_001,0,0,0
DML_1000_X-CUT1_002,0,0,0
DML_1000_X-CUT1_003,0,0,0
DML_1000_X-CUT1_004,0,0,0
DML_1000_X-CUT1_005,0,0,0
DML_1000_X-CUT1_006,0,0,0
DML_1000_X-CUT1_007,0,0,0
DML_1000_X-CUT1_008,0,0,0
DML_1000_X-CUT1_009,0,0,0
DML_1000_X-CUT1_010,0,0,0
DML_1000_X-CUT1_011,0,0,0
DML_1000_X-CUT1_012,0,0,0
DML_1000_X-CUT1_013,0,0,0
DML_1000_X-CUT1_014,0,0,0
DML_1000_X-CUT1_015,0,0,0
DML_1000_X-CUT1_016,0,0,0
DML_1000_X-CUT1_017,0,0,0
DML_1000_X-CUT1_018,0,0,0
DML_1000_X-CUT1_019,0,0,0
DML_1000_X-CUT1_020,0,0,0
DML_1000_X-CUT1_021,0,0,0
DML_1000_X-CUT1_022,0,0,0
DML_1000_X-CUT1_023,0,0,0
DML_1000_X-CUT1_024,0,0,0
DML_1000_X-CUT1_025,0,0,0
DML_1000_X-CUT1_026,0,0,0
DML_1000_X-CUT1_027,0,0,0
DML_1000_X-CUT1_028,0,0,0
DML_1000_X-CUT1_029,0,0,0
DML_1000_X-CUT1_030,0,0,0
DML_1000_X-CUT1_031,0,0,0
DML_1000_X-CUT1_032,0,0,0
DML_1000_X-CUT1_033,0,0,0
DML_1000_X-CUT1_034,0,0,0
DML_1000_X-CUT1_035,0,0,0
DML_1000_X-CUT1_036,0,0,0
DML_1000_X-CUT1_037,0,0,0
DML_1000_X-CUT1_038,0,0,0
DML_1000_X-CUT1_039,0,0,0
DML_1000_X-CUT1_040,0,0,0
DML_1000_X-CUT1_041,0,0,0
DML_1000_X-CUT1_042,0,0,0
DML_1000_X-CUT1_043,0,0,0
DML_1000_X-CUT1_044,0,0,0
DML_1000_X-CUT1_045,0,0,0
DML_1000_X-CUT1_046,0,0,0
DML_1000_X-CUT1_047,0,0,0
DML_1000_X-CUT1_048,0,0,0
DML_1000_X-CUT1_049,0,0,0
DML_1000_X-CUT1_050,0,0,0
DML_1000_X-CUT1_051,0,0,0
DML_1000_X-CUT1_052,0,0,0
DML_1000_X-CUT1_053,0,0,0
DML_1000_X-CUT1_054,0,0,0
DML_1000_X-CUT1_055,0,0,0
DML_1000_X-CUT1_056,0,0,0
DML_1000_X-CUT1_057,0,0,0
DML_1000_X-CUT1_058,0,0,0
DML_1000_X-CUT1_059,0,0,0
DML_1000_X-CUT1_060,0,0,0
DML_1000_X-CUT1_061,0,0,0
DML_1000_X-CUT1_062,0,0,0
DML_1000_X-CUT1_063,0,0,0
DML_1000_X-CUT1_064,0,0,0
DML_1000_X-CUT1_065,0,0,0
DML_1000_X-CUT1_066,0,0,0
DML_1000_X-CUT1_067,0,0,0
DML_1000_X-CUT1_068,0,0,0
DML_1000_X-CUT1_069,0,0,0
DML_1000_X-CUT1_070,0,0,0
DML_1000_X-CUT1_071,0,0,0
DML_1000_X-CUT1_072,0,0,0
DML_1000_X-CUT1_073,0,0,0
DML_1000_X-CUT1_074,0,0,0
DML_1000_X-CUT1_075,0,0,0
DML_1000_X-CUT1_076,0,0,0
DML_1000_X-CUT1_077,0,0,0
DML_1000_X-CUT1_078,0,0,0
DML_1000_X-CUT1_079,0,0,0
DML_1000_X-CUT1_080,0,0,0
DML_1000_X-CUT1_081,0,0,0
DML_1000_X-CUT1_082,0,0,0
DML_1000_X-CUT1_083,0,0,0
DML_1000_X-CUT1_084,0,0,0
DML_1000_X-CUT1_085,0,0,0
DML_1000_X-CUT1_086,0,0,0
DML_1000_X-CUT1_087,0,0,0
DML_1000_X-CUT2_001,0,0,0
DML_1000_X-CUT2_002,0,0,0
DML_1000_X-CUT2_003,0,0,0
DML_1000_X-CUT2_004,0,0,0
DML_1000_X-CUT2_005,0,0,0
DML_1000_X-CUT2_006,0,0,0
DML_1000_X-CUT2_007,0,0,0
DML_1000_X-CUT2_008,0,0,0
DML_1000_X-CUT2_009,0,0,0
DML_1000_X-CUT2_010,0,0,0
DML_1000_X-CUT2_011,0,0,0
DML_1000_X-CUT2_012,0,0,0
DML_1000_X-CUT2_013,0,0,0
DML_1000_X-CUT2_014,0,0,0
DML_1000_X-CUT2_015,0,0,0
DML_1000_X-CUT2_016,0,0,0
DML_1000_X-CUT2_017,0,0,0
DML_1000_X-CUT2_018,0,0,0
DML_1000_X-CUT2_019,0,0,0
DML_1000_X-CUT2_020,0,0,0
DML_1000_X-CUT2_021,0,0,0
DML_1000_X-CUT2_022,0,0,0
DML_1000_X-CUT2_023,0,0,0
DML_1000_X-CUT2_024,0,0,0
DML_1000_X-CUT2_025,0,0,0
DML_1000_X-CUT2_026,0,0,0
DML_1000_X-CUT2_027,0,0,0
DML_1000_X-CUT2_028,0,0,0
DML_1000_X-CUT2_029,0,0,0
DML_1000_X-CUT2_030,0,0,0
DML_1000_X-CUT2_031,0,0,0
DML_1000_X-CUT2_032,0,0,0
DML_1000_X-CUT2_033,0,0,0
DML_1000_X-CUT2_034,0,0,0
DML_1000_X-CUT2_035,0,0,0
DML_1000_X-CUT2_036,0,0,0
DML_1000_X-CUT2_037,0,0,0
DML_1000_X-CUT2_038,0,0,0
DML_1000_X-CUT2_039,0,0,0
DML_1000_X-CUT2_040,0,0,0
DML_1000_X-CUT2_041,0,0,0
DML_1000_X-CUT2_042,0,0,0
DML_1000_X-CUT2_043,0,0,0
DML_1000_X-CUT2_044,0,0,0
DML_1000_X-CUT2_045,0,0,0
DML_1000_X-CUT2_046,0,0,0
DML_1000_X-CUT2_047,0,0,0
DML_1000_X-CUT2_048,0,0,0
DML_1000_X-CUT2_049,0,0,0
DML_1000_X-CUT2_050,0,0,0
DML_1000_X-CUT2_051,0,0,0
DML_1000_X-CUT2_052,0,0,0
DML_1000_X-CUT2_053,0,0,0
DML_1000_X-CUT2_054,0,0,0
DML_1000_X-CUT2_055,0,0,0
DML_1000_X-CUT2_056,0,0,0
DML_1000_X-CUT2_057,0,0,0
DML_1000_X-CUT2_058,0,0,0
DML_1000_X-CUT2_059,0,0,0
DML_1000_X-CUT2_060,0,0,0
DML_1000_X-CUT2_061,0,0,0
DML_1000_X-CUT2_062,0,0,0
DML_1000_X-CUT2_063,0,0,0
DML_1000_X-CUT2_064,0,0,0
DML_1000_X-CUT2_065,0,0,0
DML_1000_X-CUT2_066,0,0,0
DML_1000_X-CUT2_067,0,0,0
DML_1000_X-CUT2_068,0,0,0
DML_1000_X-CUT2_069,0,0,0
DML_1000_X-CUT2_070,0,0,0
DML_1000_X-CUT2_071,0,0,0
DML_1000_X-CUT2_072,0,0,0
DML_1000_X-CUT2_073,0,0,0
DML_1000_X-CUT2_074,0,0,0
DML_1000_X-CUT2_075,0,0,0
DML_1000_X-CUT2_076,0,0,0
DML_1000_X-CUT2_077,0,0,0
DML_1000_X-CUT2_078,0,0,0
DML_1000_X-CUT2_079,0,0,0
DML_1000_X-CUT2_080,0,0,0
DML_1000_X-CUT2_081,0,0,0
DML_1000_X-CUT2_082,0,0,0
DML_1000_X-CUT2_083,0,0,0
DML_1000_X-CUT2_084,0,0,0
DML_1000_X-CUT2_085,0,0,0
DML_1000_X-CUT2_086,0,0,0
DML_1000_X-CUT2_087,0,0,0
DML_1000_X-CUT2_088,0,0,0
DML_1000_X-CUT2_089,0,0,0
DML_1000_X-CUT2_090,0,0,0
DML_1000_X-CUT2_091,0,0,0
DML_1000_X-CUT2_092,0,0,0
DML_1000_X-CUT2_093,0,0,0
DML_1000_X-CUT2_094,0,0,0
DML_1000_X-CUT2_095,0,0,0
DML_1000_X-CUT2_096,0,0,0
DML_1000_X-CUT2_097,0,0,0
DML_1000_X-CUT2_098,0,0,0
DML_1000_X-CUT2_099,0,0,0
DML_1000_X-CUT2_100,0,0,0
DML_1000_X-CUT2_101,0,0,0
DML_1000_X-CUT2_102,0,0,0
DML_1000_X-CUT2_103,0,0,0
DML_1000_X-CUT2_104,0,0,0
DNA HWS_690_W_001,0,184.78,0
DNA HWS_690_W_002,0,181.93,0
DNA HWS_690_W_003,0,182.6,0
DNA HWS_690_W_004,0,178.58,0
DNA HWS_690_W_005,0,181.75,0
DNA HWS_690_W_006,0,182.64,0
DNA HWS_690_W_007,0,182.64,0
DNA HWS_690_W_008,0,185.6,0
DNC_485_38W_W_001,0,346.48,0
DNC_485_38W_W_002,0,345.51,0
DNC_485_38W_W_003,0,352.19,0
DNC_485_38W_W_004,0,340.07,0
DNC_485_38W_W_005,0,342,0
DNC_485_38W_W_006,0,344.59,0
DNC_485_38W_W_007,0,347.38,0
DNC_485_38W_W_008,0,348.1,0
DNC_485_38W_W_009,0,347.96,0
DNC_485_38W_W_010,0,348.29,0
DNC_485_38W_W_011,0,349.5,0
DNC_485_38W_W_012,0,350.66,0
DNC_485_38W_W_013,0,350.95,0
DNC_500_E_001,0,354.7,0
DNC_500_E_002,0,352.76,0
DNC_500_E_003,0,356.5,0
DNC_500_E_005,0,344.64,0
DNC_500_E_006,0,346.94,0
DNC_500_E_007,0,345.65,0
DNC_500_E_008,0,347.96,0
DNC_500_E_009,0,347.96,0
DNC_500_E_010,0,350.01,0
DNC_500_E_011,0,343.64,0
DNC_500_E_012,0,340.51,0
DNC_500_E_013,0,332.57,0
DNC_500_E_014,0,332.57,0
DNC_500_E_015,0,343.35,0
DNC_500_E_016,0,343.35,0
DNC_500_E_017,0,342.6,0
DNC_500_E_018,0,351.06,0
DNC_500_E_019,0,351.06,0
DNC_500_E_021,0,344.36,0
DNC_500_E_026,0,350.82,0
DNC_500_E_027,0,350.82,0
DNC_500_W_001,0,334.1,0
DNC_500_W_002,0,349.48,0
DNC_500_W_004,0,349.48,0
DNC_500_W_006,0,2.49,0
DNC_500_W_008,0,2.49,0
DNC_500_W_009,0,2.49,0
DNC_500_W_010,0,2.11,0
DNC_500_W_011,0,1.1,0
DNC_500_W_012,0,344.39,0
DNC_500_W_013,0,344.39,0
DNC_500_W_014,0,14.95,0
DNC_500_W_015,0,14.95,0
DNC_500_W_016,0,17.58,0
DNC_500_W_017,0,17.58,0
DNC_600_E1_001,0,339,0
DNC_600_E1_002,0,339,0
DNC_600_E1_003,0,339,0
DNC_600_E1_004,0,339,0
DNC_600_E1_005,0,339,0
DNC_600_E1_006,0,339,0
DNC_600_E1_007,0,339,0
DNC_600_E1_008,0,339,0
DNC_600_E1_009,0,339,0
DNC_600_E1_010,0,339,0
DNC_600_E1_011,0,339,0
DNC_600_E1_012,0,339,0
DNC_600_E1_013,0,339,0
DNC_600_E1_014,0,339,0
DNC_600_E1_015,0,339,0
DNC_600_E1_016,0,339,0
DNC_600_E1_017,0,339,0
DNC_600_E1_018,0,339,0
DNC_600_W2_001,0,339,0
DNC_600_W2_002,0,339,0
DNC_600_W2_003,0,339,0
DNC_600_W2_004,0,339,0
DNC_600_W2_005,0,339,0
DNC_600_W2_006,0,339,0
DNC_600_W2_007,0,339,0
DNC_600_W2_008,0,339,0
DNC_600_W2_009,0,339,0
DNC_600_W2_010,0,339,0
DNC_600_W2_011,0,339,0
DNC_600_W2_012,0,339,0
DNC_600_W2_013,0,339,0
DNC_600_W2_014,0,339,0
DNC_600_W2_015,0,339,0
DNC_600_W2_016,0,339,0
DNC_600_W2_017,0,339,0
DNC_600_W2_018,0,339,0
DNC_600_W2_019,0,339,0
DNC_600_W2_020,0,339,0
DNC_600_W2_021,0,339,0
DNC_600_W2_022,0,339,0
DNC_600_W2_023,0,339,0
DNC_600_W2_024,0,339,0
DNC_600_W2_025,0,339,0
DNC_600_W2_026,0,339,0
DNC_600_W2_027,0,339,0
DNC_600_W2_028,0,339,0
DNC_600_W2_029,0,339,0
DNC_600_W2_030,0,339,0
DNC_600_W2_031,0,339,0
DNC_600_W2_032,0,339,0
DNC_600_W2_033,0,339,0
DNC_600_W2_034,0,339,0
DNC_600_W2_035,0,339,0
DNC_600_W2_036,0,339,0
DNC_600_W2_037,0,339,0
DNC_600_W2_038,0,339,0
DNC_640_E1_001,0,339,0
DNC_640_E1_002,0,339,0
DNC_640_E1_003,0,339,0
DNC_640_E1_004,0,339,0
DNC_640_E1_005,0,339,0
DNC_640_E1_006,0,339,0
DNC_640_E1_007,0,339,0
DNC_640_E1_008,0,339,0
DNC_640_E1_009,0,339,0
DNC_640_E1_010,0,339,0
DNC_640_E1_011,0,339,0
DNC_640_E1_012,0,339,0
DNC_640_E1_013,0,339,0
DNC_640_E1_014,0,339,0
DNC_640_E1_015,0,339,0
DNC_640_E1_016,0,339,0
DNC_640_E1_017,0,339,0
DNC_640_E1_018,0,339,0
DNC_640_E1_019,0,339,0
DNC_640_E1_020,0,339,0
DNC_640_E1_021,0,339,0
DNC_640_E1_022,0,339,0
DNC_640_E1_023,0,339,0
DNC_640_E1_024,0,339,0
DNC_640_E1_025,0,339,0
DNC_640_E1_026,0,339,0
DNC_640_E1_027,0,339,0
DNC_640_E1_028,0,339,0
DNC_640_E1_029,0,339,0
DNC_640_E1_030,0,339,0
DNC_640_E1_031,0,339,0
DNC_640_E1_032,0,339,0
DNC_640_E1_033,0,339,0
DNC_640_E1_034,0,339,0
DNC_640_E1_035,0,339,0
DNC_640_E1_036,0,339,0
DNC_640_E1_037,0,339,0
DNC_640_E1_038,0,339,0
DNC_640_E1_039,0,339,0
DNC_640_E1_040,0,339,0
DNC_640_E1_041,0,339,0
DNC_640_E1_042,0,339,0
DNC_640_E1_043,0,339,0
DNC_640_E1_044,0,339,0
DNC_640_E1_045,0,339,0
DNC_640_E1_046,0,339,0
DNC_640_E1_047,0,339,0
DNC_640_E1_048,0,339,0
DNC_640_E1_049,0,339,0
DNC_640_E1_050,0,339,0
DNC_640_E1_051,0,339,0
DNC_640_E1_052,0,339,0
DNC_640_E1_053,0,339,0
DNC_640_E1_054,0,339,0
DNC_640_E1_055,0,339,0
DNC_640_E1_056,0,339,0
DNC_640_E1_057,0,339,0
DNC_640_E1_058,0,339,0
DNC_640_E1_059,0,339,0
DNC_640_E1_060,0,339,0
DNC_640_E1_061,0,339,0
DNC_640_E1_062,0,339,0
DNC_640_E1_063,0,339,0
DNC_640_E1_064,0,339,0
DNC_640_E1_065,0,339,0
DNC_640_E1_066,0,339,0
DNC_640_E1_067,0,339,0
DNC_640_E1_068,0,339,0
DNC_640_E1_069,0,339,0
DNC_640_E1_070,0,339,0
DNC_640_E1_071,0,339,0
DNC_640_E1_072,0,339,0
DNC_640_E1_073,0,339,0
DNC_640_E1_074,0,339,0
DNC_640_E1_075,0,339,0
DNC_640_E1_076,0,339,0
DNC_640_E1_077,0,339,0
DNC_640_E1_078,0,339,0
DNC_640_E1_079,0,339,0
DNC_640_E1_080,0,339,0
DNC_640_E1_081,0,339,0
DNC_640_E1_082,0,339,0
DNC_640_E1_083,0,339,0
DNC_640_E1_084,0,339,0
DNC_640_E1_085,0,339,0
DNC_640_E1_086,0,339,0
DNC_640_E1_087,0,339,0
DNC_640_E1_088,0,339,0
DNC_640_E1_089,0,339,0
DNC_640_E1_090,0,339,0
DNC_640_E1_091,0,339,0
DNC_640_E1_092,0,339,0
DNC_640_E1_093,0,339,0
DNC_640_E1_094,0,339,0
DNC_640_E1_095,0,339,0
DNC_640_E1_096,0,339,0
DNC_640_E1_097,0,339,0
DNC_640_E1_098,0,339,0
DNC_640_E1_099,0,339,0
DNC_640_E1_100,0,339,0
DNC_640_E1_101,0,339,0
DNC_640_E1_102,0,339,0
DNC_640_E1_103,0,339,0
DNC_640_E1_104,0,339,0
DNC_640_E1_105,0,339,0
DNC_640_E1_106,0,339,0
DNC_640_E1_107,0,339,0
DNC_640_E1_108,0,339,0
DNC_640_E1_109,0,339,0
DNC_640_E1_110,0,339,0
DNC_640_E1_111,0,339,0
DNC_640_E1_112,0,339,0
DNC_640_E1_113,0,339,0
DNC_640_E1_114,0,339,0
DNC_640_E1_115,0,339,0
DNC_640_E1_116,0,339,0
DNC_640_E1_117,0,339,0
DNC_640_E1_118,0,339,0
DNC_640_E1_119,0,339,0
DNC_640_E1_120,0,339,0
DNC_640_E1_121,0,339,0
DNC_640_E1_122,0,339,0
DNC_640_E1_123,0,339,0
DNC_640_E1_124,0,339,0
DNC_640_E1_125,0,339,0
DNC_640_E1_126,0,339,0
DNC_640_E1_127,0,339,0
DNC_640_E1_128,0,339,0
DNC_640_E1_129,0,339,0
DNC_640_E1_130,0,339,0
DNC_640_E1_131,0,339,0
DNC_640_E1_132,0,339,0
DNC_640_E1_133,0,339,0
DNC_640_E1_134,0,339,0
DNC_640_E1_135,0,339,0
DNC_640_E1_136,0,339,0
DNC_640_E1_137,0,339,0
DNC_640_E1_138,0,339,0
DNC_640_E1_139,0,339,0
DNC_640_E1_140,0,339,0
DNC_640_E1_141,0,339,0
DNC_640_E1_142,0,339,0
DNC_640_E1_143,0,339,0
DNC_640_E1_144,0,339,0
DNC_640_E1_145,0,339,0
DNC_640_E1_146,0,339,0
DNC_640_E1_147,0,339,0
DNC_640_E1_148,0,339,0
DNC_640_E1_149,0,339,0
DNC_640_E1_150,0,339,0
DNC_640_E1_151,0,339,0
DNC_640_E1_152,0,339,0
DNC_640_E1_153,0,339,0
DNC_640_E1_154,0,339,0
DNC_640_E1_155,0,339,0
DNC_640_E1_156,0,339,0
DNC_640_E1_157,0,339,0
DNC_640_E1_158,0,339,0
DNC_640_E1_159,0,339,0
DNC_640_E1_160,0,339,0
DNC_640_E1_161,0,339,0
DNC_640_E1_162,0,339,0
DNC_640_E1_163,0,339,0
DNC_640_E1_164,0,339,0
DNC_640_E1_165,0,339,0
DNC_640_E1_166,0,339,0
DNC_640_E1_167,0,339,0
DNC_640_E1_168,0,339,0
DNC_640_E1_169,0,339,0
DNC_640_E1_170,0,339,0
DNC_640_E1_171,0,339,0
DNC_640_E1_172,0,339,0
DNC_640_E1_173,0,339,0
DNC_640_E1_174,0,339,0
DNC_640_E1_175,0,339,0
DNC_640_E1_176,0,339,0
DNC_640_E1_177,0,339,0
DNC_640_E1_178,0,339,0
DNC_640_E1_179,0,339,0
DNC_640_E1_180,0,339,0
DNC_640_E1_181,0,339,0
DNC_640_E1_182,0,339,0
DNC_640_E1_183,0,339,0
DNC_640_E1_184,0,339,0
DNC_640_E1_185,0,339,0
DNC_640_E1_186,0,339,0
DNC_640_E1_187,0,339,0
DNC_640_E1_188,0,339,0
DNC_640_E1_189,0,339,0
DNC_640_E1_190,0,339,0
DNC_640_E1_191,0,339,0
DNC_640_E1_192,0,339,0
DNC_640_E1_193,0,339,0
DNC_640_E1_194,0,339,0
DNC_640_E1_195,0,339,0
DNC_640_E1_196,0,339,0
DNC_640_E1_197,0,339,0
DNC_640_E1_198,0,339,0
DNC_640_E1_199,0,339,0
DNC_640_E1_200,0,339,0
DNC_640_E1_201,0,339,0
DNC_640_E1_202,0,339,0
DNC_640_E5_001,0,339,0
DNC_640_E5_002,0,339,0
DNC_640_E5_003,0,339,0
DNC_640_E5_004,0,339,0
DNC_640_E5_005,0,339,0
DNC_640_E5_006,0,339,0
DNC_640_E5_007,0,339,0
DNC_640_E5_008,0,339,0
DNC_640_E5_009,0,339,0
DNC_640_E5_010,0,339,0
DNC_640_E5_011,0,339,0
DNC_640_W1_001,0,339,0
DNC_640_W1_002,0,339,0
DNC_640_W1_003,0,339,0
DNC_640_W1_004,0,339,0
DNC_640_W1_005,0,339,0
DNC_640_W1_006,0,339,0
DNC_640_W1_007,0,339,0
DNC_640_W1_008,0,339,0
DNC_640_W1_009,0,339,0
DNC_640_W1_010,0,339,0
DNC_640_W1_011,0,339,0
DNC_640_W1_012,0,339,0
DNC_640_W1_013,0,339,0
DNC_640_W1_014,0,339,0
DNC_640_W1_015,0,339,0
DNC_640_W1_016,0,339,0
DNC_640_W1_017,0,339,0
DNC_640_W1_018,0,339,0
DNC_640_W1_019,0,339,0
DNC_640_W1_020,0,339,0
DNC_640_W1_021,0,339,0
DNC_640_W1_022,0,339,0
DNC_640_W1_023,0,339,0
DNC_640_W1_024,0,339,0
DNC_640_W1_025,0,339,0
DNC_640_W1_026,0,339,0
DNC_640_W1_027,0,339,0
DNC_640_W1_028,0,339,0
DNC_640_W1_029,0,339,0
DNC_640_W1_030,0,339,0
DNC_640_W1_031,0,339,0
DNC_640_W1_032,0,339,0
DNC_640_W1_033,0,339,0
DNC_640_W1_034,0,339,0
DNC_640_W1_035,0,339,0
DNC_640_W1_036,0,339,0
DNC_640_W1_037,0,339,0
DNC_640_W1_038,0,339,0
DNC_640_W1_039,0,339,0
DNC_640_W1_040,0,339,0
DNC_640_W1_041,0,339,0
DNC_640_W1_042,0,339,0
DNC_640_W1_043,0,339,0
DNC_640_W1_044,0,339,0
DNC_640_W1_045,0,339,0
DNC_640_W1_046,0,339,0
DNC_640_W1_047,0,339,0
DNC_640_W1_048,0,339,0
DNC_640_W1_049,0,339,0
DNC_640_W1_050,0,339,0
DNC_640_W1_051,0,339,0
DNC_640_W1_052,0,339,0
DNC_640_W1_053,0,339,0
DNC_640_W1_054,0,339,0
DNC_640_W1_055,0,339,0
DNC_640_W1_056,0,339,0
DNC_640_W1_057,0,339,0
DNC_640_W1_058,0,339,0
DNC_640_W1_059,0,339,0
DNC_640_W1_060,0,339,0
DNC_640_W1_061,0,339,0
DNC_640_W1_062,0,339,0
DNC_640_W1_063,0,339,0
DNC_640_W1_064,0,339,0
DNC_640_W1_065,0,339,0
DNC_640_W1_066,0,339,0
DNC_640_W1_067,0,339,0
DNC_640_W1_068,0,339,0
DNC_640_W1_069,0,339,0
DNC_640_W1_070,0,339,0
DNC_640_W1_071,0,339,0
DNC_640_W1_072,0,339,0
DNC_640_W1_073,0,339,0
DNC_640_W1_074,0,339,0
DNC_640_W1_075,0,339,0
DNC_640_W1_076,0,339,0
DNC_640_W1_077,0,339,0
DNC_640_W1_078,0,339,0
DNC_640_W1_079,0,339,0
DNC_640_W1_080,0,339,0
DNC_640_W1_081,0,339,0
DNC_640_W1_082,0,339,0
DNC_640_W1_083,0,339,0
DNC_640_W1_084,0,339,0
DNC_640_W1_085,0,339,0
DNC_640_W1_086,0,339,0
DNC_640_W1_087,0,339,0
DNC_640_W1_088,0,339,0
DNC_640_W1_089,0,339,0
DNC_640_W1_090,0,339,0
DNC_640_W1_091,0,339,0
DNC_640_W1_092,0,339,0
DNC_640_W1_093,0,339,0
DNC_640_W1_094,0,339,0
DNC_640_W1_095,0,339,0
DNC_640_W1_096,0,339,0
DNC_640_W1_097,0,339,0
DNC_640_W1_098,0,339,0
DNC_640_W1_099,0,339,0
DNC_640_W1_100,0,339,0
DNC_640_W1_101,0,339,0
DNC_640_W1_102,0,339,0
DNC_640_W1_103,0,339,0
DNC_640_W1_104,0,339,0
DNC_640_W1_105,0,339,0
DNC_640_W1_106,0,339,0
DNC_640_W1_107,0,339,0
DNC_640_W1_108,0,339,0
DNC_640_W1_109,0,339,0
DNC_640_W1_110,0,339,0
DNC_640_W1_111,0,339,0
DNC_640_W1_112,0,339,0
DNC_640_W1_113,0,339,0
DNC_640_W1_114,0,339,0
DNC_640_W1_115,0,339,0
DNC_640_W1_116,0,339,0
DNC_640_W1_117,0,339,0
DNC_640_W1_118,0,339,0
DNC_640_W1_119,0,339,0
DNC_640_W1_120,0,339,0
DNC_640_W1_121,0,339,0
DNC_640_W1_122,0,339,0
DNC_640_W1_123,0,339,0
DNC_640_W1_124,0,339,0
DNC_640_W1_125,0,339,0
DNC_640_W1_126,0,339,0
DNC_640_W1_127,0,339,0
DNC_640_W1_128,0,339,0
DNC_640_W1_129,0,339,0
DNC_640_W1_130,0,339,0
DNC_640_W1_131,0,339,0
DNC_640_W1_132,0,339,0
DNC_640_W1_133,0,339,0
DNC_640_W1_134,0,339,0
DNC_640_W1_135,0,339,0
DNC_640_W1_136,0,339,0
DNC_640_W1_137,0,339,0
DNC_640_W1_138,0,339,0
DNC_640_W1_139,0,339,0
DNC_640_W1_140,0,339,0
DNC_640_W1_141,0,339,0
DNC_640_W1_142,0,339,0
DNC_640_W1_143,0,339,0
DNC_640_W1_144,0,339,0
DNC_640_W1_145,0,339,0
DNC_640_W1_146,0,339,0
DNC_640_W1_147,0,339,0
DNC_640_W1_148,0,339,0
DNC_640_W1_149,0,339,0
DNC_640_W1_150,0,339,0
DNC_640_W1_151,0,339,0
DNC_640_W1_152,0,339,0
DNC_640_W1_153,0,339,0
DNC_640_W1_154,0,339,0
DNC_640_W1_155,0,339,0
DNC_640_W1_156,0,339,0
DNC_640_W1_157,0,339,0
DNC_640_W1_158,0,339,0
DNC_640_W1_159,0,339,0
DNC_640_W1_160,0,339,0
DNC_640_W1_161,0,339,0
DNC_640_W1_162,0,339,0
DNC_640_W1_163,0,339,0
DNC_640_W1_164,0,339,0
DNC_640_W1_165,0,339,0
DNC_640_W1_166,0,339,0
DNC_640_W1_167,0,339,0
DNC_640_W1_168,0,339,0
DNC_640_W1_169,0,339,0
DNC_640_W1_170,0,339,0
DNC_640_W1_171,0,339,0
DNC_640_W1_172,0,339,0
DNC_640_W1_173,0,339,0
DNC_640_W1_174,0,339,0
DNC_640_W1_175,0,339,0
DNC_640_W1_176,0,339,0
DNC_640_W1_177,0,339,0
DNC_640_W1_178,0,339,0
DNC_640_W1_179,0,339,0
DNC_640_W1_180,0,339,0
DNC_640_W1_181,0,339,0
DNC_640_W1_182,0,339,0
DNC_640_W1_183,0,339,0
DNC_640_W1_184,0,339,0
DNC_640_W1_185,0,339,0
DNC_640_W1_186,0,339,0
DNC_640_W1_187,0,339,0
DNC_640_W1_188,0,339,0
DNC_640_W1_189,0,339,0
DNC_640_W1_190,0,339,0
DNC_640_W1_191,0,339,0
DNC_640_W1_192,0,339,0
DNC_640_W1_193,0,339,0
DNC_640_W1_194,0,339,0
DNC_640_W1_195,0,339,0
DNC_640_W1_196,0,339,0
DNC_640_W1_197,0,339,0
DNC_640_W1_198,0,339,0
DNC_640_W1_199,0,339,0
DNC_640_W1_200,0,339,0
DNC_640_W1_201,0,339,0
DNC_640_W1_202,0,339,0
DNC_640_W1_203,0,339,0
DNC_640_W1_204,0,339,0
DNC_640_W1_205,0,339,0
DNC_640_W1_206,0,339,0
DNC_640_W1_207,0,339,0
DNC_640_W1_208,0,339,0
DNC_640_W1_209,0,339,0
DNC_640_W1_210,0,339,0
DNC_640_W1_211,0,339,0
DNC_640_W1_212,0,339,0
DNC_640_W1_213,0,339,0
DNC_640_W1_214,0,339,0
DNC_640_W1_215,0,339,0
DNC_640_W1_216,0,339,0
DNC_640_W1_217,0,339,0
DNC_640_W1_218,0,339,0
DNC_640_W1_219,0,339,0
DNC_640_W1_220,0,339,0
DNC_640_W1_221,0,339,0
DNC_640_W1_222,0,339,0
DNC_640_W1_223,0,339,0
DNC_640_W1_224,0,339,0
DNC_640_W1_225,0,339,0
DNC_640_W1_226,0,339,0
DNC_640_W1_227,0,339,0
DNC_640_W1_228,0,339,0
DNC_640_W1_229,0,339,0
DNC_640_W1_230,0,339,0
DNC_640_W1_231,0,339,0
DNC_640_W1_232,0,339,0
DNC_640_W1_233,0,339,0
DNC_640_W1_234,0,339,0
DNC_640_W1_235,0,339,0
DNC_640_W1_236,0,339,0
DNC_640_W1_237,0,339,0
DNC_640_W1_238,0,339,0
DNC_640_W1_239,0,339,0
DNC_640_W1_240,0,339,0
DNC_640_W1_241,0,339,0
DNC_640_W1_242,0,339,0
DNC_640_W1_243,0,339,0
DNC_640_W1_244,0,339,0
DNC_640_W1_245,0,339,0
DNC_640_W1_246,0,339,0
DNC_640_W1_247,0,339,0
DNC_640_W1_248,0,339,0
